"x","y","year","env1","env2"
16,575,0,-2.11346002175246,-1.13064362343738
17,575,0,-2.11467555388698,-1.12956142148719
18,575,0,-2.11308337291945,-1.12981410771766
19,575,0,-2.11149119195193,-1.13006679394813
20,575,0,-2.10989901098441,-1.1303194801786
21,575,0,-2.10830683001688,-1.13057216640907
22,575,0,-2.10671464904936,-1.13082485263954
23,575,0,-2.10512246808184,-1.13107753887001
24,575,0,-2.10353028711432,-1.13133022510048
25,575,0,-2.10193810614679,-1.13158291133095
26,575,0,-2.10034592517927,-1.13183559756142
0,574,0,-2.05808453694769,-1.16186956561349
1,574,0,-2.05881126881219,-1.16119768315097
2,574,0,-2.05953800067669,-1.16052580068845
3,574,0,-2.0602647325412,-1.15985391822593
4,574,0,-2.0609914644057,-1.15918203576341
5,574,0,-2.0617181962702,-1.15851015330089
6,574,0,-2.0624449281347,-1.15783827083836
7,574,0,-2.0656020013573,-1.15589325239039
8,574,0,-2.07029359045443,-1.15314437675025
9,574,0,-2.07498517955157,-1.15039550111011
10,574,0,-2.07967676864871,-1.14764662546996
11,574,0,-2.08436835774584,-1.14489774982982
12,574,0,-2.08905994684298,-1.14214887418968
13,574,0,-2.09375153594012,-1.13939999854954
14,574,0,-2.09844312503725,-1.1366511229094
15,574,0,-2.10313471413439,-1.13390224726926
16,574,0,-2.10782630323153,-1.13115337162911
17,574,0,-2.10892070002546,-1.13015047674383
18,574,0,-2.10731390845987,-1.13045866630816
19,574,0,-2.10570711689427,-1.13076685587249
20,574,0,-2.10410032532868,-1.13107504543682
21,574,0,-2.10249353376308,-1.13138323500115
22,574,0,-2.10088674219749,-1.13169142456548
23,574,0,-2.09927995063189,-1.13199961412981
24,574,0,-2.0976731590663,-1.13230780369414
25,574,0,-2.0960663675007,-1.13261599325847
26,574,0,-2.09445957593511,-1.1329241828228
0,573,0,-2.05221827187257,-1.16273021563561
1,573,0,-2.05337724082442,-1.16183631983765
2,573,0,-2.05453620977628,-1.16094242403969
3,573,0,-2.05569517872814,-1.16004852824172
4,573,0,-2.05685414767999,-1.15915463244376
